id,uri,title,artists,year,rank,tempo,time_signature,duration_ms,key,mode,acousticness,danceability,energy,instrumentalness,loudness,valence
4wDSLkTUIpRsn3UbCzW9wV,spotify:track:4wDSLkTUIpRsn3UbCzW9wV,"""Motownphilly""",Boyz II Men,1991,11,114.165,4,235320,D,major,0.0146,0.746,0.852,3.02e-05,-9.676,0.76
5133Vr9T5jaSNBlqSQRJDx,spotify:track:5133Vr9T5jaSNBlqSQRJDx,"""Because I Love You (The Postman Song)""",Stevie B,1991,12,128.391,4,300107,C#/Db,major,0.74,0.506,0.321,1.21e-06,-11.796,0.0724
6TSM5vkz0WzyZsNAKKYDcw,spotify:track:6TSM5vkz0WzyZsNAKKYDcw,"""Someday""",Mariah Carey,1991,13,109.855,4,246107,C#/Db,minor,0.206,0.685,0.819,2.23e-06,-8.686,0.937
5t5rCnsgRBtcKqTB7SbD1Q,spotify:track:5t5rCnsgRBtcKqTB7SbD1Q,"""High Enough""",Damn Yankees,1991,14,81.814,4,287320,D,major,0.0241,0.273,0.537,0,-9.612,0.232
48eiLW57CqSmCYNZRM2J8M,spotify:track:48eiLW57CqSmCYNZRM2J8M,"""From a Distance""",Bette Midler,1991,15,137.989,4,276346,G,major,0.674,0.536,0.242,0,-11.716,0.331
07M76e7IXxYdnC1BBiJxEX,spotify:track:07M76e7IXxYdnC1BBiJxEX,"""All the Man That I Need""",Whitney Houston,1991,16,150.944,4,251427,F,minor,0.43,0.496,0.571,0,-9.958,0.25
3fcGGP62sllcNEhuFJVYeC,spotify:track:3fcGGP62sllcNEhuFJVYeC,"""Right Here, Right Now""",Jesus Jones,1991,17,106.862,4,189293,D,major,0.0088,0.657,0.608,3.45e-06,-13.565,0.723
05R2lE5g9hnaSmxIrUl3C0,spotify:track:05R2lE5g9hnaSmxIrUl3C0,"""I Adore Mi Amor""",Color Me Badd,1991,18,91.989,4,289200,D#/Eb,minor,0.243,0.683,0.476,0,-9.995,0.725
1SkJ8HjZUZRPYT3R2rh5sA,spotify:track:1SkJ8HjZUZRPYT3R2rh5sA,"""Love Will Never Do (Without You)""",Janet Jackson,1991,19,103.17,4,350000,C#/Db,major,0.139,0.739,0.951,0.0062,-8.863,0.551
5hWdgGVcfTeLPAiHM6EZG9,spotify:track:5hWdgGVcfTeLPAiHM6EZG9,"""Good Vibrations""",Marky Mark and the Funky Bunch featuring Loleatta Holloway,1991,20,121.656,4,269307,C#/Db,major,0.00189,0.711,0.951,0.366,-8.406,0.903
6BWRvw630R8z2vNMok6quI,spotify:track:6BWRvw630R8z2vNMok6quI,"""Justify My Love""",Madonna,1991,21,99.642,4,294267,C#/Db,major,0.00244,0.705,0.821,0.684,-7.085,0.456
0cELvuwJW1acISUHYB6suj,spotify:track:0cELvuwJW1acISUHYB6suj,"""Emotions""",Mariah Carey,1991,22,114.851,4,248093,A,minor,0.0411,0.741,0.752,0.0012,-7.009,0.942
3Skwc4sh1QHUGcWrFBFWSF,spotify:track:3Skwc4sh1QHUGcWrFBFWSF,"""Joyride""",Roxette,1991,23,102.233,4,241733,D,major,0.0862,0.651,0.74,0,-6.244,0.615
1eDCizNe4EQMj7okkjIeXo,spotify:track:1eDCizNe4EQMj7okkjIeXo,"""Romantic""",Karyn White,1991,24,110.264,4,247160,C#/Db,minor,0.484,0.68,0.941,7.43e-05,-7.509,0.823
0otWaD7P1jqYsb0qSHNo6J,spotify:track:0otWaD7P1jqYsb0qSHNo6J,"""Hold You Tight""",Tara Kemp,1991,25,100.054,4,284345,C#/Db,major,0.0545,0.739,0.675,0.0112,-9.194,0.643
55lX3vm1G35mUpawXHK5Te,spotify:track:55lX3vm1G35mUpawXHK5Te,"""Every Heartbeat""",Amy Grant,1991,28,126.956,4,213733,D,major,0.288,0.648,0.89,0,-3.834,0.808
3lRgzwd3g1TewI4zjgbh9V,spotify:track:3lRgzwd3g1TewI4zjgbh9V,"""Sensitivity""",Ralph Tresvant,1991,29,96.956,4,281333,C#/Db,major,0.137,0.683,0.661,0.557,-12.823,0.707
3KuWqa0X0Dk73sm7RKhtfV,spotify:track:3KuWqa0X0Dk73sm7RKhtfV,"""Touch Me (All Night Long)""",Cathy Dennis,1991,30,118.824,4,266480,C#/Db,major,0.0192,0.719,0.922,0.254,-7.588,0.522
6bnKiqeXIQjOpZZSy0qTg7,spotify:track:6bnKiqeXIQjOpZZSy0qTg7,"""I've Been Thinking About You""",Londonbeat,1991,31,113.664,4,204728,C#/Db,major,0.118,0.743,0.712,0,-6.012,0.89
5nNwxsg6vS3pKcLNcAvRWP,spotify:track:5nNwxsg6vS3pKcLNcAvRWP,"""Do Anything""",Natural Selection,1991,32,93.847,4,237373,B,minor,0.0746,0.654,0.749,0,-9.221,0.663
31AOj9sFz2gM0O3hMARRBx,spotify:track:31AOj9sFz2gM0O3hMARRBx,"""Losing My Religion""",R.E.M.,1991,33,125.639,4,268427,A,minor,0.179,0.666,0.855,1.2e-06,-5.051,0.803
5x9MJycRilBm2SNavzt9yF,spotify:track:5x9MJycRilBm2SNavzt9yF,"""Coming Out of the Dark""",Gloria Estefan,1991,34,131.846,4,242627,E,major,0.65,0.643,0.43,0,-11.694,0.475
0S7Vv5am0xbAXgJ2RFQR8S,spotify:track:0S7Vv5am0xbAXgJ2RFQR8S,"""Where Does My Heart Beat Now""",Celine Dion,1991,37,74.051,4,272867,A#/Bb,major,0.648,0.528,0.62,1.63e-06,-10.419,0.595
20XdEFyaUR9C7aDIdq2OAd,spotify:track:20XdEFyaUR9C7aDIdq2OAd,"""Summertime""",DJ Jazzy Jeff & The Fresh Prince,1991,38,95.116,4,270973,G,major,0.0455,0.677,0.54,1.84e-06,-14.439,0.469
3ovjw5HZZv43SxTwApooCM,spotify:track:3ovjw5HZZv43SxTwApooCM,"""Wind of Change""",Scorpions,1991,39,151.505,4,312360,C,major,0.315,0.452,0.524,0,-10.108,0.246
5m8xVZhlM7E2mL9uuxZpF6,spotify:track:5m8xVZhlM7E2mL9uuxZpF6,"""The Promise of a New Day""",Paula Abdul,1991,41,119.835,4,272893,C#/Db,major,0.0911,0.754,0.82,1.62e-06,-8.622,0.896
2kDH08boXJyhKMl5hnZbrE,spotify:track:2kDH08boXJyhKMl5hnZbrE,"""Love of a Lifetime""",FireHouse,1991,43,123.023,4,286573,C#/Db,major,0.000204,0.472,0.48,0.00275,-11.893,0.126
7qSd3WHSPUtmt6c36pwJaY,spotify:track:7qSd3WHSPUtmt6c36pwJaY,"""Fading Like a Flower (Every Time You Leave)""",Roxette,1991,44,105.419,4,230680,C,major,0.195,0.609,0.668,0,-5.738,0.319
10JIQ4VbdRMlqvSJGvi7El,spotify:track:10JIQ4VbdRMlqvSJGvi7El,"""This House""",Tracie Spencer,1991,45,112.589,4,306533,F#/Gb,minor,0.0303,0.74,0.738,0.00406,-9.849,0.971
1cItNpcJskTVETprljc7HV,spotify:track:1cItNpcJskTVETprljc7HV,"""Hole Hearted""",Extreme,1991,46,203.396,4,219289,F#/Gb,major,0.163,0.4,0.747,0,-9.438,0.674
6ep87j7rt6j8Fok55N9NOs,spotify:track:6ep87j7rt6j8Fok55N9NOs,"""Power of Love/Love Power""",Luther Vandross,1991,47,92.357,4,402413,C,major,0.0174,0.602,0.911,3.47e-05,-6.615,0.851
2lxfnTyWxW381PXDm9Mg77,spotify:track:2lxfnTyWxW381PXDm9Mg77,"""Impulsive""",Wilson Phillips,1991,48,107.872,4,274267,E,major,0.171,0.657,0.76,0.00551,-8.613,0.71
2LCIRBYUBMFy9hL81qthi1,spotify:track:2LCIRBYUBMFy9hL81qthi1,"""Love Is a Wonderful Thing""",Michael Bolton,1991,49,125.104,4,282933,D,major,0.00812,0.727,0.824,1.58e-06,-8.915,0.935
6pceknxOgA22HKs99yPEm1,spotify:track:6pceknxOgA22HKs99yPEm1,"""Rhythm of My Heart""",Rod Stewart,1991,50,94.955,4,254867,C#/Db,major,0.0621,0.582,0.54,0,-11.021,0.433
6oNvmplQGUkmAh441Teows,spotify:track:6oNvmplQGUkmAh441Teows,"""I Touch Myself""",Divinyls,1991,52,109.328,4,227640,F,major,0.181,0.66,0.711,7.47e-06,-10.211,0.726
4QtScYyh6Yxio27udYPhh0,spotify:track:4QtScYyh6Yxio27udYPhh0,"""Tom's Diner""",DNA featuring Suzanne Vega,1991,53,99.15,4,228533,F#/Gb,minor,0.0189,0.86,0.607,0.00816,-6.706,0.732
4PWaeUVCHIVbXlpXEuIcvR,spotify:track:4PWaeUVCHIVbXlpXEuIcvR,"""Iesha""",Another Bad Creation,1991,54,111.819,4,260400,G#/Ab,major,0.0145,0.751,0.761,2.96e-06,-8.151,0.661
6Ceejf3zBXvAhIY9DbP1Pr,spotify:track:6Ceejf3zBXvAhIY9DbP1Pr,"""Something to Talk About""",Bonnie Raitt,1991,55,102.633,4,227573,C#/Db,major,0.0631,0.795,0.64,2.13e-06,-13.478,0.954
3VWGHiQO7fArciqoKB2DSx,spotify:track:3VWGHiQO7fArciqoKB2DSx,"""After the Rain""",Nelson,1991,56,125.441,4,245862,D#/Eb,major,0.0109,0.461,0.867,0.000164,-5.879,0.611
1Ezs8eYxuZjhlgyoI1Bo76,spotify:track:1Ezs8eYxuZjhlgyoI1Bo76,"""Play That Funky Music""",Vanilla Ice,1991,57,100.425,4,285800,E,minor,0.000928,0.851,0.514,3.58e-06,-15.279,0.573
6WCJyL4KetAqEZYhRq5S3f,spotify:track:6WCJyL4KetAqEZYhRq5S3f,"""Temptation""",Corina,1991,58,118.352,4,241533,G,major,0.000274,0.609,0.771,0.05,-10.663,0.565
1tI36YWFNZuDJa033aMVSl,spotify:track:1tI36YWFNZuDJa033aMVSl,"""3 a.m. Eternal""",The KLF,1991,61,119.259,4,192458,C#/Db,major,0.00129,0.631,0.907,0.0401,-11.208,0.805
3efqNhyZjnIX2Pnu4Jx8dq,spotify:track:3efqNhyZjnIX2Pnu4Jx8dq,"""Time, Love and Tenderness""",Michael Bolton,1991,62,170.037,4,330307,F#/Gb,minor,0.0281,0.51,0.808,0,-8.649,0.738
21L4PUG3udBWnPS9UXHS6w,spotify:track:21L4PUG3udBWnPS9UXHS6w,"""Sadeness (Part I)""",Enigma,1991,63,102.012,4,248733,E,minor,0.0161,0.412,0.484,0.026,-8.444,0.0611
6jL1SnyXcXiKOmw4M2RnmT,spotify:track:6jL1SnyXcXiKOmw4M2RnmT,"""Around the Way Girl""",LL Cool J,1991,64,202.134,4,248493,C#/Db,minor,0.00273,0.62,0.445,0.0145,-17.154,0.587
5vz2J2kP3vV7mZE9UxnFcG,spotify:track:5vz2J2kP3vV7mZE9UxnFcG,"""Cream""",Prince and The New Power Generation,1991,66,115.588,4,253067,F,minor,0.0974,0.861,0.604,0.358,-8.44,0.853
1KONmY3enP3r3nIPQidWAy,spotify:track:1KONmY3enP3r3nIPQidWAy,"""Now That We Found Love""",Heavy D & the Boyz,1991,67,119.955,4,258200,G#/Ab,major,0.039,0.744,0.697,0,-14.753,0.683
2upjcGvuiTCGSaGPZZ2dtD,spotify:track:2upjcGvuiTCGSaGPZZ2dtD,"""Show Me the Way""",Styx,1991,68,157.416,3,277173,F#/Gb,major,0.215,0.245,0.433,7.76e-06,-9.537,0.165
02mYS2yrqvRj5Yx8kexNWN,spotify:track:02mYS2yrqvRj5Yx8kexNWN,"""Cry for Help""",Rick Astley,1991,70,89.977,4,245640,C,major,0.522,0.564,0.628,0,-6.933,0.462
6ozp716QFraV8OrewK6ln4,spotify:track:6ozp716QFraV8OrewK6ln4,"""The Way You Do the Things You Do""",UB40,1991,71,80.852,4,182467,F,minor,0.225,0.865,0.414,0.00159,-13.256,0.937
6YR2MkzMhojHBmW1TbXtZO,spotify:track:6YR2MkzMhojHBmW1TbXtZO,"""Here I Am (Come and Take Me)""",UB40,1991,72,95.906,4,242093,F,minor,0.0975,0.802,0.621,0.0256,-7.932,0.81
6oYjESDcQAQrRh4SKMH7sW,spotify:track:6oYjESDcQAQrRh4SKMH7sW,"""Signs""",Tesla,1991,73,162.05,4,194000,G,major,0.0338,0.343,0.81,0,-8.082,0.485
7jflhWh7zF0Qvzk0Ngx1H3,spotify:track:7jflhWh7zF0Qvzk0Ngx1H3,"""Too Many Walls""",Cathy Dennis,1991,74,96.495,4,268973,F,major,0.441,0.706,0.556,4.46e-06,-10.82,0.659
6Vz7vzOpCwKeSQlfViibuY,spotify:track:6Vz7vzOpCwKeSQlfViibuY,"""Crazy""",Seal,1991,75,102.559,4,356520,B,minor,0.208,0.633,0.858,0.0114,-7.42,0.725
0PKTBeN87JYJ1mRzrq5Aog,spotify:track:0PKTBeN87JYJ1mRzrq5Aog,"""Place in this World""",Michael W. Smith,1991,77,145.419,4,240173,E,major,0.388,0.446,0.559,1.78e-05,-8.319,0.372
7pUYjnFTXMs0mFWsE9epqV,spotify:track:7pUYjnFTXMs0mFWsE9epqV,"""Something to Believe In""",Poison,1991,78,133.947,4,328360,D#/Eb,major,0.266,0.52,0.711,1.09e-05,-5.009,0.226
390AWnOn2rfe9FzQjYmxIH,spotify:track:390AWnOn2rfe9FzQjYmxIH,"""Wicked Game""",Chris Isaak,1991,79,112.549,4,286880,A,major,0.744,0.667,0.548,0.0122,-7.802,0.29
1KT3ndndHOGXePgC4o0Jq9,spotify:track:1KT3ndndHOGXePgC4o0Jq9,"""Get Here""",Oleta Adams,1991,80,74.106,3,276733,A#/Bb,major,0.771,0.28,0.211,0,-16.333,0.223
7mjTuZkE1XkJnco5bVsZCf,spotify:track:7mjTuZkE1XkJnco5bVsZCf,"""Round and Round""",Tevin Campbell,1991,81,107.197,4,293053,G,major,0.00335,0.79,0.591,0.00733,-8.805,0.725
6OSyCAmXT4Gkd3OQ2aPOaF,spotify:track:6OSyCAmXT4Gkd3OQ2aPOaF,"""Silent Lucidity""",Queensrÿche,1991,82,140.049,4,347760,G,major,0.0534,0.462,0.628,0.00025,-5.659,0.0981
1jRAg7uqdsm5VYKKeEVKVd,spotify:track:1jRAg7uqdsm5VYKKeEVKVd,"""Piece of My Heart""",Tara Kemp,1991,84,200.128,4,289740,C#/Db,major,0.111,0.536,0.823,0.000432,-10.696,0.916
5gbPzqSC9MFfkeM3L06Imy,spotify:track:5gbPzqSC9MFfkeM3L06Imy,"""Real Real Real""",Jesus Jones,1991,85,110.209,4,188760,C,major,0.0478,0.596,0.547,4.92e-05,-13.136,0.697
6VthESmOYTaHBh1g0pacba,spotify:track:6VthESmOYTaHBh1g0pacba,"""Everybody Plays the Fool""",Aaron Neville,1991,86,87.894,4,266107,A#/Bb,major,0.224,0.789,0.352,0.00147,-14.022,0.431
742hY2twqAjwNYnKkQdilj,spotify:track:742hY2twqAjwNYnKkQdilj,"""Strike It Up""",Black Box,1991,88,118.398,4,298691,F#/Gb,minor,0.0116,0.875,0.862,0.000281,-7.694,0.915
6FfdQJ9HJcJAvsPVIyoGZ5,spotify:track:6FfdQJ9HJcJAvsPVIyoGZ5,"""Rico Suave""",Gerardo,1991,89,105.931,4,291667,B,minor,0.00596,0.798,0.817,6.29e-05,-11.337,0.446
02mQcDoU5cn15U6tqZmL4e,spotify:track:02mQcDoU5cn15U6tqZmL4e,"""Disappear""",INXS,1991,90,125.418,4,250076,A,major,0.0242,0.645,0.88,2.04e-06,-3.403,0.834
2UVLuddklEVak5PXgC7baA,spotify:track:2UVLuddklEVak5PXgC7baA,"""Groove Is in the Heart""",Deee-Lite,1991,91,121.554,4,231787,C#/Db,minor,0.0153,0.694,0.881,0.0196,-4.053,0.924
2cu8WtQZdxGe3lbetlzeNe,spotify:track:2cu8WtQZdxGe3lbetlzeNe,"""All This Time""",Sting,1991,92,127.084,4,294333,D,major,0.0852,0.637,0.463,0.000132,-13.122,0.451
69Tyiih00ZZKboHFnXp0VF,spotify:track:69Tyiih00ZZKboHFnXp0VF,"""The One and Only""",Chesney Hawkes,1991,93,119.956,4,223667,E,major,0.357,0.681,0.697,0,-11.063,0.775
3voxsfqnGr9V74jkkzPhXC,spotify:track:3voxsfqnGr9V74jkkzPhXC,"""O.P.P.""",Naughty by Nature,1991,94,97.735,4,271067,E,minor,0.0326,0.848,0.838,4.63e-06,-11.949,0.774
3tyTt5pEWblt96j1HsXiV5,spotify:track:3tyTt5pEWblt96j1HsXiV5,"""Freedom 90""",George Michael,1991,95,91.691,4,390862,F,major,0.225,0.677,0.852,3.95e-05,-10.856,0.93
5Kz1hj2NNSsgf0YkgFJh4e,spotify:track:5Kz1hj2NNSsgf0YkgFJh4e,"""I Saw Red""",Warrant,1991,96,84.879,4,226920,E,minor,0.269,0.495,0.677,0,-6.139,0.437
3Bzh1AtiViTIaZV6yqySZH,spotify:track:3Bzh1AtiViTIaZV6yqySZH,"""Miles Away""",Winger,1991,97,182.21,4,252867,F,major,0.0661,0.363,0.528,0,-10.08,0.317
2iXqaccRqW6vqvqqBgOuug,spotify:track:2iXqaccRqW6vqvqqBgOuug,"""Do You Want Me""",Salt-n-Pepa,1991,98,121.575,4,232267,B,minor,0.0756,0.899,0.451,3.22e-05,-14.009,0.973
53Ttk5sOEtlJvOZmv16aQn,spotify:track:53Ttk5sOEtlJvOZmv16aQn,"""The Motown Song""",Rod Stewart,1991,99,116.0,4,238013,A,major,0.155,0.654,0.837,0,-6.121,0.778
1v2zyAJrChw5JnfafSkwkJ,spotify:track:1v2zyAJrChw5JnfafSkwkJ,"""Shiny Happy People""",R.E.M.,1991,100,124.623,4,225787,A,major,0.0313,0.452,0.909,0.0603,-3.977,0.805
3l3xTXsUXeWlkPqzMs7mPD,spotify:track:3l3xTXsUXeWlkPqzMs7mPD,"""End of the Road""",Boyz II Men,1992,1,149.703,3,351467,F,minor,0.0664,0.64,0.427,0,-9.29,0.529
1SAkL1mYNJlaqnBQxVZrRl,spotify:track:1SAkL1mYNJlaqnBQxVZrRl,"""Baby Got Back""",Sir Mix-a-Lot,1992,2,128.462,4,262827,C#/Db,major,0.0051,0.926,0.669,0,-11.271,0.642
27AHAtAirQapVldIm4c9ZX,spotify:track:27AHAtAirQapVldIm4c9ZX,"""Jump""",Kris Kross,1992,3,101.972,4,195107,D,major,0.000501,0.749,0.745,0.00403,-10.625,0.481
7okbmgA8lRBGl5limZ7LFM,spotify:track:7okbmgA8lRBGl5limZ7LFM,"""Save the Best for Last""",Vanessa Williams,1992,4,95.911,4,218733,D#/Eb,major,0.641,0.528,0.234,0,-15.784,0.191
1zTuB57LYZa7xu7KUH8kF0,spotify:track:1zTuB57LYZa7xu7KUH8kF0,"""Baby-Baby-Baby""",TLC,1992,5,184.174,4,315040,B,minor,0.0913,0.679,0.597,0.000673,-8.601,0.9
612VcBshQcy4mpB2utGc3H,spotify:track:612VcBshQcy4mpB2utGc3H,"""Tears in Heaven""",Eric Clapton,1992,6,79.109,4,280000,A,major,0.8,0.695,0.336,0.00264,-12.999,0.422
3d9DChrdc6BOeFsbrZ3Is0,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,"""Under the Bridge""",Red Hot Chili Peppers,1992,8,84.581,4,264307,E,major,0.0576,0.559,0.345,0.000105,-13.496,0.458
4XmsMIMjvDIFEjeY3ycMzW,spotify:track:4XmsMIMjvDIFEjeY3ycMzW,"""All 4 Love""",Color Me Badd,1992,9,106.389,4,211493,D,major,0.0347,0.807,0.75,0.00017,-8.29,0.797
5AoBNJQDXXEnIJGjJjZu3y,spotify:track:5AoBNJQDXXEnIJGjJjZu3y,"""Just Another Day""",Jon Secada,1992,10,105.894,4,327427,C#/Db,major,0.0194,0.717,0.642,0.000249,-10.727,0.732
5BE3DOk0C26VCMxxT84bec,spotify:track:5BE3DOk0C26VCMxxT84bec,"""I Love Your Smile""",Shanice,1992,11,93.934,4,259627,A#/Bb,minor,0.0108,0.713,0.827,5.74e-06,-9.759,0.738
3Mmt6Xk0H6VR92PEp6x3hP,spotify:track:3Mmt6Xk0H6VR92PEp6x3hP,"""To Be with You""",Mr. Big,1992,12,83.635,4,210480,E,major,0.286,0.688,0.375,0,-9.601,0.45
2Cy7QY8HPLk925AyNAt6OG,spotify:track:2Cy7QY8HPLk925AyNAt6OG,"""Black or White""",Michael Jackson,1992,14,114.869,4,202853,E,major,0.0824,0.741,0.894,0.0527,-3.826,0.96
2EoIt9vdgFRNW03u5IvFsQ,spotify:track:2EoIt9vdgFRNW03u5IvFsQ,"""Achy Breaky Heart""",Billy Ray Cyrus,1992,15,121.808,4,203373,A,major,0.051,0.8,0.563,0,-10.209,0.961
3YRCqOhFifThpSRFJ1VWFM,spotify:track:3YRCqOhFifThpSRFJ1VWFM,"""November Rain""",Guns N' Roses,1992,17,79.759,4,536067,B,major,0.0163,0.294,0.641,0.22,-9.316,0.226
0hKF8N8aflF1uDzEEnPr2j,spotify:track:0hKF8N8aflF1uDzEEnPr2j,"""Life Is a Highway""",Tom Cochrane,1992,18,103.036,4,266560,F,major,0.0681,0.683,0.751,8.36e-06,-10.184,0.841
4jnFqNWeJCeCRHc4HCdxfd,spotify:track:4jnFqNWeJCeCRHc4HCdxfd,"""Remember the Time""",Michael Jackson,1992,19,108.002,4,239227,F,minor,0.153,0.831,0.921,0.00213,-2.383,0.794
0uqvSVhGgQTIdj9G51vhvv,spotify:track:0uqvSVhGgQTIdj9G51vhvv,"""Finally""",CeCe Peniston,1992,20,120.066,4,245000,G,major,0.00653,0.791,0.658,0,-11.128,0.842
637V2ymBt4Ljlbz4EmRys8,spotify:track:637V2ymBt4Ljlbz4EmRys8,"""This Used to Be My Playground""",Madonna,1992,21,75.91,4,310267,G,minor,0.754,0.499,0.308,0.000928,-11.692,0.0708
3TZwjdclvWt7iPJUnMpgcs,spotify:track:3TZwjdclvWt7iPJUnMpgcs,"""Jump Around""",House of Pain,1992,24,106.894,4,214947,E,minor,0.0113,0.854,0.71,8.72e-05,-6.32,0.818
7IoLw1bECmOSWcm2u9SmRH,spotify:track:7IoLw1bECmOSWcm2u9SmRH,"""Diamonds and Pearls""",Prince and The New Power Generation,1992,25,81.05,4,285267,G,major,0.0532,0.549,0.547,0.321,-10.119,0.288
2sm3HfTCt3O6R6qUc5f6xb,spotify:track:2sm3HfTCt3O6R6qUc5f6xb,"""Masterpiece""",Atlantic Starr,1992,27,137.831,4,295347,F,minor,0.492,0.642,0.448,1.74e-05,-10.418,0.299
6vubJBI43jIr557lvNbzlH,spotify:track:6vubJBI43jIr557lvNbzlH,"""If You Asked Me To""",Celine Dion,1992,28,172.382,4,234360,G,major,0.128,0.46,0.437,0,-10.587,0.227
4htbAEZWr53J08x3dUv00W,spotify:track:4htbAEZWr53J08x3dUv00W,"""Giving Him Something He Can Feel""",En Vogue,1992,29,203.824,3,235707,A,minor,0.306,0.496,0.298,1.72e-06,-10.175,0.705
4eoli5b55cvAkvwP4tB1TF,spotify:track:4eoli5b55cvAkvwP4tB1TF,"""Live and Learn""",Joe Public,1992,30,106.637,4,262333,B,minor,0.0794,0.744,0.894,0,-9.448,0.683
5xE7sFTlv2yrG9mmhDSpdq,spotify:track:5xE7sFTlv2yrG9mmhDSpdq,"""Come and Talk to Me""",Jodeci,1992,31,172.168,4,295387,B,minor,0.0262,0.72,0.657,2.33e-06,-6.823,0.657
5ghIJDpPoe3CfHMGu71E6T,spotify:track:5ghIJDpPoe3CfHMGu71E6T,"""Smells Like Teen Spirit""",Nirvana,1992,32,116.761,4,301920,C#/Db,major,2.55e-05,0.502,0.912,0.000173,-4.556,0.72
36tOpYpo1omPwIab8ebEkW,spotify:track:36tOpYpo1omPwIab8ebEkW,"""Humpin' Around""",Bobby Brown,1992,33,110.211,4,378493,C#/Db,major,0.00223,0.71,0.8,0.211,-7.141,0.61
7kmfQ2QHwGqRCxVHDv5mzo,spotify:track:7kmfQ2QHwGqRCxVHDv5mzo,"""Damn I Wish I Was Your Lover""",Sophie B. Hawkins,1992,34,95.032,4,323267,B,minor,0.22,0.546,0.781,1.51e-05,-9.439,0.539
0IhHkW1fnUSMEcLSHmKhrJ,spotify:track:0IhHkW1fnUSMEcLSHmKhrJ,"""Tell Me What You Want Me to Do""",Tevin Campbell,1992,35,127.956,4,256040,F#/Gb,major,0.0233,0.609,0.551,0,-7.93,0.512
2SEZOPuzVLds7iRoIOFmYI,spotify:track:2SEZOPuzVLds7iRoIOFmYI,"""It's So Hard to Say Goodbye to Yesterday""",Boyz II Men,1992,37,116.475,4,167947,E,major,0.91,0.299,0.237,0,-10.112,0.283
0PAGmTNpVASXq2tegMxSOs,spotify:track:0PAGmTNpVASXq2tegMxSOs,"""Move This""",Technotronic featuring Ya Kid K,1992,38,120.682,4,296986,A#/Bb,major,0.0637,0.782,0.96,0,-4.047,0.979
1aaoIHFT9UqhlaEwLAhh00,spotify:track:1aaoIHFT9UqhlaEwLAhh00,"""Tennessee""",Arrested Development,1992,40,99.883,4,272707,C#/Db,minor,0.0241,0.822,0.661,3.95e-06,-10.234,0.67
5UVcgBRW78CCcKCopEGAST,spotify:track:5UVcgBRW78CCcKCopEGAST,"""Make It Happen""",Mariah Carey,1992,42,107.853,4,307000,D,minor,0.0067,0.811,0.53,0.0285,-8.537,0.75
3DUcaEvPO72PijivCjtZcU,spotify:track:3DUcaEvPO72PijivCjtZcU,"""The One""",Elton John,1992,43,125.648,4,250107,E,major,0.977,0.45,0.311,0.00713,-8.175,0.367
3rcNGUOJ0mPOUcAFUlEyT3,spotify:track:3rcNGUOJ0mPOUcAFUlEyT3,"""Set Adrift on Memory Bliss""",P.M. Dawn,1992,44,100.025,4,235800,F,minor,0.00118,0.795,0.705,0.00658,-8.552,0.482
6Mcoqi1iK28djC2EClVwDj,spotify:track:6Mcoqi1iK28djC2EClVwDj,"""Stay""",Shakespears Sister,1992,45,96.578,4,227267,G#/Ab,major,0.504,0.303,0.492,0.000525,-11.207,0.178
4ZnKSrukEcPuMxGrcZEEh1,spotify:track:4ZnKSrukEcPuMxGrcZEEh1,"""2 Legit 2 Quit""",Hammer,1992,46,124.542,4,333624,C#/Db,major,0.0394,0.853,0.884,6.83e-06,-6.771,0.668
18sytW2s53Of6NVudQyUlH,spotify:track:18sytW2s53Of6NVudQyUlH,"""Breakin' My Heart (Pretty Brown Eyes)""",Mint Condition,1992,48,137.213,4,356960,G,minor,0.0985,0.672,0.52,1.28e-06,-9.965,0.551
7EE5va6hu88TSdtbXrEl0J,spotify:track:7EE5va6hu88TSdtbXrEl0J,"""Wishing on a Star""",The Cover Girls,1992,49,88.898,4,281200,F,minor,0.581,0.353,0.544,9.95e-05,-10.812,0.48
3xRbymJj98leHL7K8Y94WS,spotify:track:3xRbymJj98leHL7K8Y94WS,"""She's Playing Hard to Get""",Hi-Five,1992,50,199.977,4,276573,C#/Db,major,0.00847,0.525,0.811,0,-6.148,0.751
2GwDKcTJlvoRDaJXkA7ULJ,spotify:track:2GwDKcTJlvoRDaJXkA7ULJ,"""Good for Me""",Amy Grant,1992,52,89.997,4,239493,F,major,0.329,0.594,0.883,8.33e-05,-4.279,0.863
2GHYJ0dhVds3PODKnTdiGE,spotify:track:2GHYJ0dhVds3PODKnTdiGE,"""All I Want""",Toad the Wet Sprocket,1992,53,124.303,4,196116,F,major,0.0558,0.6,0.811,6.82e-06,-7.693,0.622
3ascnOSOR5MX901ylGuhcl,spotify:track:3ascnOSOR5MX901ylGuhcl,"""When a Man Loves a Woman""",Michael Bolton,1992,54,164.555,3,231067,C#/Db,major,0.2,0.476,0.363,0,-10.706,0.243
1ntKYuqLlmV3sTZoNyeHhM,spotify:track:1ntKYuqLlmV3sTZoNyeHhM,"""Hazard""",Richard Marx,1992,56,124.838,4,317307,G,minor,0.175,0.676,0.582,0.00396,-10.345,0.648
50JK22El2PTIzZBU2liLDI,spotify:track:50JK22El2PTIzZBU2liLDI,"""Mysterious Ways""",U2,1992,57,99.768,4,243587,G#/Ab,major,0.00156,0.674,0.659,0.00765,-8.049,0.697
